cluster_id,n_nodes,n_seed,sum_kzt_internal,top_gids,hypothesis
36,9,0,1406982.0,"100000002217161100,100000001445848100,100000008254576100,100000007647294100,100000002242066100",Наблюдаемое сообщество без seed; доминирующая роль: terminal.
37,8,0,2473417.91,"100000004906181100,100000008175078100,100000008675322100,100000000557536100,100000008349740100",Наблюдаемое сообщество без seed; доминирующая роль: peripheral.
38,8,0,389000.0,"100000005507142100,100000002612809100,100000005264874100,100000001825934100,100000002214207100",Наблюдаемое сообщество без seed; доминирующая роль: peripheral.
39,7,0,143000.0,"100000005911352100,100000004508696100,100000000507799100,100000002217806100,100000004549591100",Наблюдаемое сообщество без seed; доминирующая роль: distributor.
40,7,0,3077000.0,"100000002241986100,100000001053894100,100000002594214100,100000004047887100,100000001286703100",Наблюдаемое сообщество без seed; доминирующая роль: peripheral.
41,7,0,1765600.0,"100000007392365100,100000007865484100,100000008551752100,100000003631015100,100000004976946100",Наблюдаемое сообщество без seed; доминирующая роль: peripheral.
42,7,0,1268308.0,"100000008011159100,100000006169033100,100000006232642100,100000003664994100,100000005754335100",Наблюдаемое сообщество без seed; доминирующая роль: terminal.
43,6,1,1615030.0,"100000008736940100,100000008193577100,100000008751429100,100000005456919100,100000008659445100",Ветка вокруг 1 seed; доминирующая роль: consolidator.
44,6,1,1527967.0,"100000007939160100,100000005183943100,100000003888271100,100000000580561100,100000007930878100",Ветка вокруг 1 seed; доминирующая роль: terminal.
45,6,0,2540000.0,"100000004479404100,100000004717647100,100000002922000100,100000002659103100,100000001533161100",Наблюдаемое сообщество без seed; доминирующая роль: peripheral.
46,6,1,275885.0,"100000005895525100,100000002462183100,100000007175718100,100000005056870100,100000005485830100",Ветка вокруг 1 seed; доминирующая роль: terminal.
47,6,0,2534500.0,"100000003747133100,100000004722765100,100000005075949100,100000002578653100,100000006527156100",Наблюдаемое сообщество без seed; доминирующая роль: peripheral.
48,6,0,720900.0,"100000008761219100,100000007472293100,100000006638021100,100000008333492100,100000002794374100",Наблюдаемое сообщество без seed; доминирующая роль: peripheral.
49,6,1,383300.0,"100000004331458100,100000005546031100,100000005547096100,100000004094958100,100000005363908100",Ветка вокруг 1 seed; доминирующая роль: transit.
50,5,0,1189154.0,"100000000291906100,100000004670388100,100000000291908100,100000004722630100,100000004691350100",Наблюдаемое сообщество без seed; доминирующая роль: peripheral.
51,5,0,172000.0,"100000005031696100,100000004659919100,100000001223977100,100000002700161100,100000008461217100",Наблюдаемое сообщество без seed; доминирующая роль: peripheral.
52,5,0,338950.0,"100000004715209100,100000008190411100,100000003133045100,100000004747154100,100000001498732100",Наблюдаемое сообщество без seed; доминирующая роль: peripheral.
53,5,1,2809200.0,"100000004135268100,100000004979498100,100000002738256100,100000007507343100,100000008571433100",Ветка вокруг 1 seed; доминирующая роль: terminal.
54,5,2,108007.0,"100000006562026100,100000007347733100,100000008129393100,100000006249740100,100000006831291100",Связанная структура с 2 seed; доминирующая роль: terminal.
55,4,0,460000.0,"100000006069103100,100000000201868100,100000003192220100,100000006787636100",Наблюдаемое сообщество без seed; доминирующая роль: terminal.
56,4,0,518000.0,"100000002205022100,100000003163886100,100000000629812100,100000001380107100",Наблюдаемое сообщество без seed; доминирующая роль: terminal.
57,4,1,1404980.0,"100000001872484100,100000000785800100,100000008601794100,100000002459163100",Ветка вокруг 1 seed; доминирующая роль: consolidator.
58,4,0,1595700.0,"100000001052945100,100000001131403100,100000004616845100,100000005146665100",Наблюдаемое сообщество без seed; доминирующая роль: peripheral.
59,4,0,832800.0,"100000003159641100,100000008625905100,100000001065234100,100000002194320100",Наблюдаемое сообщество без seed; доминирующая роль: peripheral.
60,4,1,79050.0,"100000003148220100,100000006888238100,100000001852140100,100000004971871100",Ветка вокруг 1 seed; доминирующая роль: peripheral.
61,4,0,332709.0,"100000002513028100,100000004610802100,100000002516862100,100000004780083100",Наблюдаемое сообщество без seed; доминирующая роль: peripheral.
62,3,1,450000.0,"100000002371751100,100000000769919100,100000007018630100",Ветка вокруг 1 seed; доминирующая роль: peripheral.
63,3,0,553830.0,"100000003321895100,100000003692843100,100000002371892100",Наблюдаемое сообщество без seed; доминирующая роль: peripheral.
64,3,1,390167.62,"100000002781227100,100000002796853100,100000008522127100",Ветка вокруг 1 seed; доминирующая роль: peripheral.
65,3,0,1557988.0,"100000008258458100,100000004035925100,100000008619159100",Наблюдаемое сообщество без seed; доминирующая роль: peripheral.
66,3,1,450816.0,"100000005034574100,100000007283257100,100000004388983100",Ветка вокруг 1 seed; доминирующая роль: terminal.
67,3,0,627870.0,"100000008628231100,100000004666651100,100000005664632100",Наблюдаемое сообщество без seed; доминирующая роль: terminal.
68,2,0,761255.0,"100000000583220100,100000004586598100",Наблюдаемое сообщество без seed; доминирующая роль: peripheral.
69,2,1,30000.0,"100000003980083100,100000003200071100",Ветка вокруг 1 seed; доминирующая роль: peripheral.
70,2,1,81465.0,"100000003865939100,100000005392290100",Ветка вокруг 1 seed; доминирующая роль: peripheral.
71,2,0,584900.0,"100000008430691100,100000007330432100",Наблюдаемое сообщество без seed; доминирующая роль: peripheral.
72,2,0,857500.0,"100000008324800100,100000007390016100",Наблюдаемое сообщество без seed; доминирующая роль: consolidator.
73,1,1,0.0,100000000456947100,Ветка вокруг 1 seed; доминирующая роль: peripheral.
74,1,1,0.0,100000003265658100,Ветка вокруг 1 seed; доминирующая роль: peripheral.
75,1,1,0.0,100000003349739100,Ветка вокруг 1 seed; доминирующая роль: peripheral.
76,1,1,0.0,100000003770083100,Ветка вокруг 1 seed; доминирующая роль: peripheral.
77,1,1,0.0,100000004021459100,Ветка вокруг 1 seed; доминирующая роль: peripheral.
78,1,1,0.0,100000004174835100,Ветка вокруг 1 seed; доминирующая роль: peripheral.
79,1,1,0.0,100000005017150100,Ветка вокруг 1 seed; доминирующая роль: peripheral.
80,1,1,0.0,100000005087431100,Ветка вокруг 1 seed; доминирующая роль: peripheral.
81,1,1,0.0,100000005235389100,Ветка вокруг 1 seed; доминирующая роль: peripheral.
82,1,1,0.0,100000005480435100,Ветка вокруг 1 seed; доминирующая роль: peripheral.
83,1,1,0.0,100000005495722100,Ветка вокруг 1 seed; доминирующая роль: peripheral.
84,1,1,0.0,100000005550592100,Ветка вокруг 1 seed; доминирующая роль: peripheral.
85,1,1,0.0,100000005560900100,Ветка вокруг 1 seed; доминирующая роль: peripheral.
86,1,1,0.0,100000005568407100,Ветка вокруг 1 seed; доминирующая роль: peripheral.
87,1,1,0.0,100000008117324100,Ветка вокруг 1 seed; доминирующая роль: peripheral.
88,1,1,0.0,100000008205000100,Ветка вокруг 1 seed; доминирующая роль: peripheral.
89,1,1,0.0,100000008513251100,Ветка вокруг 1 seed; доминирующая роль: peripheral.
90,1,1,0.0,100000008669037100,Ветка вокруг 1 seed; доминирующая роль: peripheral.
91,1,1,0.0,100000008701222100,Ветка вокруг 1 seed; доминирующая роль: peripheral.
